Date,Close,1d_abs,1d_dir,2d_abs,1d_cls,2d_cls,3d_cls,4d_cls,5d_cls,6d_cls,7d_cls,8d_cls,9d_cls,10d_cls,50d_ma,100d_ma,200d_ma,future_price
2015-11-24,49.75,0.04999999999999716,1,0.04999999999999716,49.7,49.7,49.47,49.39,48.58,48.98,48.14,48.57,48.87,48.75,45.04080000000012,43.00669999999981,41.589549999999974,65.45
2015-11-25,49.24,-0.509999999999998,0,-0.46000000000000085,49.75,49.7,49.7,49.47,49.39,48.58,48.98,48.14,48.57,48.87,45.21840000000011,43.09819999999981,41.64654999999997,65.71
2015-11-27,49.46,0.21999999999999886,1,-0.28999999999999915,49.24,49.75,49.7,49.7,49.47,49.39,48.58,48.98,48.14,48.57,45.40140000000011,43.19239999999981,41.70149999999997,64.9
2015-11-30,49.85,0.39000000000000057,1,0.6099999999999994,49.46,49.24,49.75,49.7,49.7,49.47,49.39,48.58,48.98,48.14,45.60620000000011,43.28799999999981,41.75489999999997,64.83
2015-12-01,50.64,0.7899999999999991,1,1.1799999999999997,49.85,49.46,49.24,49.75,49.7,49.7,49.47,49.39,48.58,48.98,45.81540000000011,43.39069999999982,41.81214999999997,64.87
2015-12-02,50.63,-0.00999999999999801,0,0.7800000000000011,50.64,49.85,49.46,49.24,49.75,49.7,49.7,49.47,49.39,48.58,46.02820000000011,43.48489999999982,41.86959999999996,66.18
2015-12-03,49.71,-0.9200000000000017,0,-0.9299999999999997,50.63,50.64,49.85,49.46,49.24,49.75,49.7,49.7,49.47,49.39,46.22300000000012,43.569099999999814,41.92259999999996,64.34
2015-12-04,51.28,1.5700000000000003,1,0.6499999999999986,49.71,50.63,50.64,49.85,49.46,49.24,49.75,49.7,49.7,49.47,46.44860000000013,43.667799999999815,41.98179999999996,64.56
2015-12-07,51.19,-0.09000000000000341,0,1.4799999999999969,51.28,49.71,50.63,50.64,49.85,49.46,49.24,49.75,49.7,49.7,46.67180000000012,43.75739999999982,42.03924999999995,64.54
2015-12-08,51.17,-0.01999999999999602,0,-0.10999999999999943,51.19,51.28,49.71,50.63,50.64,49.85,49.46,49.24,49.75,49.7,46.90640000000012,43.84719999999982,42.09689999999996,65.26
2015-12-09,50.42,-0.75,0,-0.769999999999996,51.17,51.19,51.28,49.71,50.63,50.64,49.85,49.46,49.24,49.75,47.12340000000012,43.92679999999982,42.15124999999996,65.48
2015-12-10,50.69,0.269999999999996,1,-0.480000000000004,50.42,51.17,51.19,51.28,49.71,50.63,50.64,49.85,49.46,49.24,47.33080000000012,44.005799999999816,42.20659999999996,65.57
2015-12-11,49.58,-1.1099999999999994,0,-0.8400000000000034,50.69,50.42,51.17,51.19,51.28,49.71,50.63,50.64,49.85,49.46,47.50960000000012,44.089499999999816,42.25734999999996,66.38
2015-12-14,50.57,0.990000000000002,1,-0.11999999999999744,49.58,50.69,50.42,51.17,51.19,51.28,49.71,50.63,50.64,49.85,47.69080000000012,44.177899999999816,42.31289999999996,66.7
2015-12-15,50.63,0.060000000000002274,1,1.0500000000000043,50.57,49.58,50.69,50.42,51.17,51.19,51.28,49.71,50.63,50.64,47.85380000000012,44.26839999999982,42.37144999999996,67.13
2015-12-16,51.48,0.8499999999999943,1,0.9099999999999966,50.63,50.57,49.58,50.69,50.42,51.17,51.19,51.28,49.71,50.63,48.03160000000012,44.37279999999981,42.43524999999996,66.59
2015-12-17,51.08,-0.3999999999999986,0,0.44999999999999574,51.48,50.63,50.57,49.58,50.69,50.42,51.17,51.19,51.28,49.71,48.200600000000115,44.47329999999982,42.49684999999996,66.84
2015-12-18,49.64,-1.4399999999999977,0,-1.8399999999999963,51.08,51.48,50.63,50.57,49.58,50.69,50.42,51.17,51.19,51.28,48.32880000000011,44.55079999999982,42.55459999999996,68.42
2015-12-21,50.29,0.6499999999999986,1,-0.7899999999999991,49.64,51.08,51.48,50.63,50.57,49.58,50.69,50.42,51.17,51.19,48.476200000000105,44.62939999999981,42.613399999999956,68.92
2015-12-22,50.76,0.46999999999999886,1,1.1199999999999974,50.29,49.64,51.08,51.48,50.63,50.57,49.58,50.69,50.42,51.17,48.63500000000011,44.71439999999981,42.678249999999956,69.14
2015-12-23,51.19,0.4299999999999997,1,0.8999999999999986,50.76,50.29,49.64,51.08,51.48,50.63,50.57,49.58,50.69,50.42,48.804400000000115,44.80269999999982,42.745449999999956,69.02
2015-12-24,51.06,-0.12999999999999545,0,0.30000000000000426,51.19,50.76,50.29,49.64,51.08,51.48,50.63,50.57,49.58,50.69,48.97500000000011,44.883099999999814,42.81634999999996,68.6
2015-12-28,51.31,0.25,1,0.12000000000000455,51.06,51.19,50.76,50.29,49.64,51.08,51.48,50.63,50.57,49.58,49.14460000000011,44.96559999999981,42.88684999999996,67.05
2015-12-29,51.86,0.5499999999999972,1,0.7999999999999972,51.31,51.06,51.19,50.76,50.29,49.64,51.08,51.48,50.63,50.57,49.31620000000011,45.062299999999816,42.959299999999956,66.53
2015-12-30,51.64,-0.21999999999999886,0,0.3299999999999983,51.86,51.31,51.06,51.19,50.76,50.29,49.64,51.08,51.48,50.63,49.4814000000001,45.15569999999982,43.02999999999995,67.36
2015-12-31,50.88,-0.759999999999998,0,-0.9799999999999969,51.64,51.86,51.31,51.06,51.19,50.76,50.29,49.64,51.08,51.48,49.628600000000105,45.23619999999982,43.09329999999996,67.0
2016-01-04,50.26,-0.6200000000000045,0,-1.3800000000000026,50.88,51.64,51.86,51.31,51.06,51.19,50.76,50.29,49.64,51.08,49.77380000000011,45.31879999999982,43.154449999999954,66.65
2016-01-05,50.49,0.23000000000000398,1,-0.39000000000000057,50.26,50.88,51.64,51.86,51.31,51.06,51.19,50.76,50.29,49.64,49.908600000000106,45.400699999999816,43.21409999999995,66.74
2016-01-06,49.57,-0.9200000000000017,0,-0.6899999999999977,50.49,50.26,50.88,51.64,51.86,51.31,51.06,51.19,50.76,50.29,49.93680000000011,45.47349999999981,43.26924999999995,67.57
2016-01-07,47.85,-1.7199999999999989,0,-2.6400000000000006,49.57,50.49,50.26,50.88,51.64,51.86,51.31,51.06,51.19,50.76,49.90540000000011,45.52659999999982,43.31564999999995,66.66
2016-01-08,47.99,0.14000000000000057,1,-1.5799999999999983,47.85,49.57,50.49,50.26,50.88,51.64,51.86,51.31,51.06,51.19,49.88700000000011,45.57819999999982,43.36919999999995,67.0
2016-01-11,47.97,-0.020000000000003126,0,0.11999999999999744,47.99,47.85,49.57,50.49,50.26,50.88,51.64,51.86,51.31,51.06,49.86280000000011,45.62729999999981,43.42374999999995,66.99
2016-01-12,48.41,0.4399999999999977,1,0.4199999999999946,47.97,47.99,47.85,49.57,50.49,50.26,50.88,51.64,51.86,51.31,49.8588000000001,45.68679999999981,43.48159999999994,67.89
2016-01-13,47.36,-1.0499999999999972,0,-0.6099999999999994,48.41,47.97,47.99,47.85,49.57,50.49,50.26,50.88,51.64,51.86,49.84700000000011,45.74439999999981,43.53424999999995,67.25
2016-01-14,48.71,1.3500000000000014,1,0.30000000000000426,47.36,48.41,47.97,47.99,47.85,49.57,50.49,50.26,50.88,51.64,49.851200000000105,45.83909999999981,43.59499999999994,65.99
2016-01-15,46.76,-1.9500000000000028,0,-0.6000000000000014,48.71,47.36,48.41,47.97,47.99,47.85,49.57,50.49,50.26,50.88,49.79980000000011,45.92699999999981,43.64574999999994,66.55
2016-01-19,46.37,-0.39000000000000057,0,-2.3400000000000034,46.76,48.71,47.36,48.41,47.97,47.99,47.85,49.57,50.49,50.26,49.73600000000011,46.02199999999981,43.69644999999995,65.3
2016-01-20,46.58,0.21000000000000085,1,-0.17999999999999972,46.37,46.76,48.71,47.36,48.41,47.97,47.99,47.85,49.57,50.49,49.676800000000114,46.09869999999981,43.742549999999945,65.72
2016-01-21,46.3,-0.28000000000000114,0,-0.07000000000000028,46.58,46.37,46.76,48.71,47.36,48.41,47.97,47.99,47.85,49.57,49.60220000000011,46.161799999999815,43.78734999999994,65.0
2016-01-22,47.96,1.6600000000000037,1,1.3800000000000026,46.3,46.58,46.37,46.76,48.71,47.36,48.41,47.97,47.99,47.85,49.57460000000011,46.24119999999981,43.840949999999935,65.86
2016-01-25,47.5,-0.46000000000000085,0,1.2000000000000028,47.96,46.3,46.58,46.37,46.76,48.71,47.36,48.41,47.97,47.99,49.54960000000011,46.31969999999981,43.891949999999945,65.38
2016-01-26,47.85,0.3500000000000014,1,-0.10999999999999943,47.5,47.96,46.3,46.58,46.37,46.76,48.71,47.36,48.41,47.97,49.52920000000011,46.41719999999981,43.94364999999994,66.23
2016-01-27,46.98,-0.8700000000000045,0,-0.5200000000000031,47.85,47.5,47.96,46.3,46.58,46.37,46.76,48.71,47.36,48.41,49.497400000000106,46.491999999999805,43.99079999999994,66.72
2016-01-28,47.75,0.7700000000000031,1,-0.10000000000000142,46.98,47.85,47.5,47.96,46.3,46.58,46.37,46.76,48.71,47.36,49.48960000000011,46.57319999999981,44.04229999999994,66.73
2016-01-29,50.52,2.770000000000003,1,3.5400000000000063,47.75,46.98,47.85,47.5,47.96,46.3,46.58,46.37,46.76,48.71,49.52040000000011,46.69019999999981,44.104899999999944,67.84
2016-02-01,50.18,-0.3400000000000034,0,2.4299999999999997,50.52,47.75,46.98,47.85,47.5,47.96,46.3,46.58,46.37,46.76,49.552400000000105,46.79219999999982,44.16624999999995,68.43
2016-02-02,48.61,-1.5700000000000003,0,-1.9100000000000037,50.18,50.52,47.75,46.98,47.85,47.5,47.96,46.3,46.58,46.37,49.53680000000011,46.88589999999982,44.22219999999995,69.39
2016-02-03,47.84,-0.769999999999996,0,-2.3399999999999963,48.61,50.18,50.52,47.75,46.98,47.85,47.5,47.96,46.3,46.58,49.50420000000012,46.969899999999825,44.268499999999946,69.94
2016-02-04,47.69,-0.15000000000000568,0,-0.9200000000000017,47.84,48.61,50.18,50.52,47.75,46.98,47.85,47.5,47.96,46.3,49.46400000000013,47.05069999999982,44.31524999999995,69.89
2016-02-05,46.0,-1.6899999999999977,0,-1.8400000000000034,47.69,47.84,48.61,50.18,50.52,47.75,46.98,47.85,47.5,47.96,49.39000000000013,47.11859999999982,44.35194999999995,70.42
2016-02-08,45.32,-0.6799999999999997,0,-2.3699999999999974,46.0,47.69,47.84,48.61,50.18,50.52,47.75,46.98,47.85,47.5,49.30140000000013,47.171099999999825,44.383699999999955,70.76
2016-02-09,45.2,-0.11999999999999744,0,-0.7999999999999972,45.32,46.0,47.69,47.84,48.61,50.18,50.52,47.75,46.98,47.85,49.22060000000013,47.219499999999826,44.39449999999995,70.35
2016-02-10,45.59,0.39000000000000057,1,0.2700000000000031,45.2,45.32,46.0,47.69,47.84,48.61,50.18,50.52,47.75,46.98,49.143200000000135,47.272299999999824,44.40649999999995,70.17
2016-02-11,45.57,-0.020000000000003126,0,0.36999999999999744,45.59,45.2,45.32,46.0,47.69,47.84,48.61,50.18,50.52,47.75,49.057600000000136,47.33189999999982,44.413349999999944,70.74
2016-02-12,46.32,0.75,1,0.7299999999999969,45.57,45.59,45.2,45.32,46.0,47.69,47.84,48.61,50.18,50.52,48.971200000000145,47.39329999999982,44.42439999999994,70.6
2016-02-16,47.19,0.8699999999999974,1,1.6199999999999974,46.32,45.57,45.59,45.2,45.32,46.0,47.69,47.84,48.61,50.18,48.90240000000014,47.465299999999814,44.441649999999946,69.75
2016-02-17,48.42,1.230000000000004,1,2.1000000000000014,47.19,46.32,45.57,45.59,45.2,45.32,46.0,47.69,47.84,48.61,48.876600000000145,47.54979999999981,44.46499999999995,69.64
2016-02-18,48.21,-0.21000000000000085,0,1.0200000000000031,48.42,47.19,46.32,45.57,45.59,45.2,45.32,46.0,47.69,47.84,48.81520000000014,47.63189999999982,44.489149999999945,69.32
2016-02-19,47.87,-0.3400000000000034,0,-0.5500000000000043,48.21,48.42,47.19,46.32,45.57,45.59,45.2,45.32,46.0,47.69,48.74880000000014,47.71029999999982,44.514499999999956,69.2
2016-02-22,48.63,0.7600000000000051,1,0.4200000000000017,47.87,48.21,48.42,47.19,46.32,45.57,45.59,45.2,45.32,46.0,48.698000000000135,47.80219999999982,44.54959999999995,68.9
2016-02-23,47.28,-1.3500000000000014,0,-0.5899999999999963,48.63,47.87,48.21,48.42,47.19,46.32,45.57,45.59,45.2,45.32,48.63520000000014,47.87929999999982,44.57604999999995,68.79
2016-02-24,47.44,0.1599999999999966,1,-1.1900000000000048,47.28,48.63,47.87,48.21,48.42,47.19,46.32,45.57,45.59,45.2,48.57020000000014,47.95049999999982,44.59854999999995,69.3
2016-02-25,48.13,0.6900000000000048,1,0.8500000000000014,47.44,47.28,48.63,47.87,48.21,48.42,47.19,46.32,45.57,45.59,48.541200000000146,48.02539999999982,44.62624999999994,69.03
2016-02-26,47.39,-0.740000000000002,0,-0.04999999999999716,48.13,47.44,47.28,48.63,47.87,48.21,48.42,47.19,46.32,45.57,48.47760000000014,48.08419999999982,44.650299999999945,69.4
2016-02-29,47.0,-0.39000000000000057,0,-1.1300000000000026,47.39,48.13,47.44,47.28,48.63,47.87,48.21,48.42,47.19,46.32,48.405000000000136,48.129399999999826,44.67114999999994,69.1
2016-03-01,48.57,1.5700000000000003,1,1.1799999999999997,47.0,47.39,48.13,47.44,47.28,48.63,47.87,48.21,48.42,47.19,48.34680000000014,48.18919999999982,44.69494999999994,68.09
2016-03-02,48.91,0.3399999999999963,1,1.9099999999999966,48.57,47.0,47.39,48.13,47.44,47.28,48.63,47.87,48.21,48.42,48.30340000000014,48.25199999999982,44.72234999999994,69.12
2016-03-03,48.36,-0.5499999999999972,0,-0.21000000000000085,48.91,48.57,47.0,47.39,48.13,47.44,47.28,48.63,47.87,48.21,48.27780000000014,48.303299999999815,44.748299999999944,70.16
2016-03-04,48.06,-0.29999999999999716,0,-0.8499999999999943,48.36,48.91,48.57,47.0,47.39,48.13,47.44,47.28,48.63,47.87,48.233200000000146,48.35469999999982,44.77329999999994,70.18
2016-03-07,47.14,-0.9200000000000017,0,-1.2199999999999989,48.06,48.36,48.91,48.57,47.0,47.39,48.13,47.44,47.28,48.63,48.16080000000014,48.39789999999983,44.793699999999944,70.6
2016-03-08,47.71,0.5700000000000003,1,-0.3500000000000014,47.14,48.06,48.36,48.91,48.57,47.0,47.39,48.13,47.44,47.28,48.091200000000136,48.44779999999982,44.81764999999994,69.4
2016-03-09,48.81,1.1000000000000014,1,1.6700000000000017,47.71,47.14,48.06,48.36,48.91,48.57,47.0,47.39,48.13,47.44,48.046200000000134,48.51059999999983,44.84944999999993,69.48
2016-03-10,48.08,-0.730000000000004,0,0.36999999999999744,48.81,47.71,47.14,48.06,48.36,48.91,48.57,47.0,47.39,48.13,47.981600000000135,48.56309999999983,44.878999999999934,69.16
2016-03-11,49.02,0.9400000000000048,1,0.21000000000000085,48.08,48.81,47.71,47.14,48.06,48.36,48.91,48.57,47.0,47.39,47.92480000000013,48.620499999999836,44.90864999999994,70.13
2016-03-14,49.11,0.0899999999999963,1,1.0300000000000011,49.02,48.08,48.81,47.71,47.14,48.06,48.36,48.91,48.57,47.0,47.87420000000014,48.677799999999834,44.93949999999993,69.7
2016-03-15,49.5,0.39000000000000057,1,0.4799999999999969,49.11,49.02,48.08,48.81,47.71,47.14,48.06,48.36,48.91,48.57,47.84660000000014,48.73759999999983,44.974949999999936,69.68
2016-03-16,50.2,0.7000000000000028,1,1.0900000000000034,49.5,49.11,49.02,48.08,48.81,47.71,47.14,48.06,48.36,48.91,47.845400000000126,48.809599999999826,45.01224999999994,69.8
2016-03-17,50.49,0.28999999999999915,1,0.990000000000002,50.2,49.5,49.11,49.02,48.08,48.81,47.71,47.14,48.06,48.36,47.845400000000126,48.876999999999825,45.05239999999994,69.81
2016-03-18,49.41,-1.0800000000000054,0,-0.7900000000000063,50.49,50.2,49.5,49.11,49.02,48.08,48.81,47.71,47.14,48.06,47.84220000000012,48.88949999999983,45.08744999999995,70.02
2016-03-21,49.75,0.3400000000000034,1,-0.740000000000002,49.41,50.49,50.2,49.5,49.11,49.02,48.08,48.81,47.71,47.14,47.88020000000012,48.89279999999982,45.12639999999995,70.94
2016-03-22,49.95,0.20000000000000284,1,0.5400000000000063,49.75,49.41,50.49,50.2,49.5,49.11,49.02,48.08,48.81,47.71,47.919400000000124,48.90319999999983,45.16734999999995,71.67
2016-03-23,49.85,-0.10000000000000142,0,0.10000000000000142,49.95,49.75,49.41,50.49,50.2,49.5,49.11,49.02,48.08,48.81,47.95700000000013,48.90989999999982,45.209649999999954,70.87
2016-03-24,50.07,0.21999999999999886,1,0.11999999999999744,49.85,49.95,49.75,49.41,50.49,50.2,49.5,49.11,49.02,48.08,47.99020000000013,48.924499999999824,45.25344999999996,70.56
2016-03-28,49.46,-0.6099999999999994,0,-0.39000000000000057,50.07,49.85,49.95,49.75,49.41,50.49,50.2,49.5,49.11,49.02,48.03220000000013,48.93959999999983,45.28984999999995,70.36
2016-03-29,50.54,1.0799999999999983,1,0.46999999999999886,49.46,50.07,49.85,49.95,49.75,49.41,50.49,50.2,49.5,49.11,48.06880000000013,48.95999999999983,45.33239999999995,71.26
2016-03-30,50.85,0.3100000000000023,1,1.3900000000000006,50.54,49.46,50.07,49.85,49.95,49.75,49.41,50.49,50.2,49.5,48.150600000000125,48.97519999999983,45.37864999999995,70.91
2016-03-31,51.02,0.1700000000000017,1,0.480000000000004,50.85,50.54,49.46,50.07,49.85,49.95,49.75,49.41,50.49,50.2,48.24360000000012,48.98979999999983,45.42794999999995,71.66
2016-04-01,51.33,0.30999999999999517,1,0.4799999999999969,51.02,50.85,50.54,49.46,50.07,49.85,49.95,49.75,49.41,50.49,48.33860000000013,49.00769999999983,45.477199999999954,71.58
2016-04-04,51.2,-0.12999999999999545,0,0.17999999999999972,51.33,51.02,50.85,50.54,49.46,50.07,49.85,49.95,49.75,49.41,48.43660000000012,49.019399999999834,45.525199999999955,72.09
2016-04-05,50.4,-0.8000000000000043,0,-0.9299999999999997,51.2,51.33,51.02,50.85,50.54,49.46,50.07,49.85,49.95,49.75,48.48540000000012,49.02999999999983,45.56579999999995,71.67
2016-04-06,50.92,0.5200000000000031,1,-0.28000000000000114,50.4,51.2,51.33,51.02,50.85,50.54,49.46,50.07,49.85,49.95,48.553800000000116,49.051699999999826,45.61179999999996,72.19
2016-04-07,50.31,-0.6099999999999994,0,-0.0899999999999963,50.92,50.4,51.2,51.33,51.02,50.85,50.54,49.46,50.07,49.85,48.60300000000012,49.066099999999835,45.65414999999995,72.04
2016-04-08,50.27,-0.03999999999999915,0,-0.6499999999999986,50.31,50.92,50.4,51.2,51.33,51.02,50.85,50.54,49.46,50.07,48.66880000000012,49.08309999999984,45.69774999999996,72.31
2016-04-11,50.17,-0.10000000000000142,0,-0.14000000000000057,50.27,50.31,50.92,50.4,51.2,51.33,51.02,50.85,50.54,49.46,48.71720000000012,49.10339999999984,45.74204999999996,71.83
2016-04-12,50.48,0.30999999999999517,1,0.20999999999999375,50.17,50.27,50.31,50.92,50.4,51.2,51.33,51.02,50.85,50.54,48.71640000000012,49.11839999999984,45.787899999999965,71.13
2016-04-13,51.13,0.6500000000000057,1,0.9600000000000009,50.48,50.17,50.27,50.31,50.92,50.4,51.2,51.33,51.02,50.85,48.735400000000126,49.14389999999984,45.83874999999996,71.32
2016-04-14,51.14,0.00999999999999801,1,0.6600000000000037,51.13,50.48,50.17,50.27,50.31,50.92,50.4,51.2,51.33,51.02,48.78600000000012,49.16139999999984,45.89364999999996,70.22
2016-04-15,51.4,0.259999999999998,1,0.269999999999996,51.14,51.13,50.48,50.17,50.27,50.31,50.92,50.4,51.2,51.33,48.85720000000012,49.18069999999983,45.95084999999997,70.22
2016-04-18,52.15,0.75,1,1.009999999999998,51.4,51.14,51.13,50.48,50.17,50.27,50.31,50.92,50.4,51.2,48.946400000000125,49.205199999999834,46.01044999999996,70.79
2016-04-19,52.09,-0.05999999999999517,0,0.6900000000000048,52.15,51.4,51.14,51.13,50.48,50.17,50.27,50.31,50.92,50.4,49.068200000000125,49.22909999999983,46.069999999999965,70.81
2016-04-20,51.35,-0.740000000000002,0,-0.7999999999999972,52.09,52.15,51.4,51.14,51.13,50.48,50.17,50.27,50.31,50.92,49.18880000000012,49.24509999999984,46.125899999999966,71.4
2016-04-21,51.52,0.1700000000000017,1,-0.5700000000000003,51.35,52.09,52.15,51.4,51.14,51.13,50.48,50.17,50.27,50.31,49.315200000000125,49.26789999999985,46.183049999999966,71.52
2016-04-22,47.83,-3.690000000000005,0,-3.520000000000003,51.52,51.35,52.09,52.15,51.4,51.14,51.13,50.48,50.17,50.27,49.36000000000012,49.25159999999985,46.22199999999996,71.18
2016-04-25,48.13,0.30000000000000426,1,-3.3900000000000006,47.83,51.52,51.35,52.09,52.15,51.4,51.14,51.13,50.48,50.17,49.411200000000115,49.234399999999845,46.26119999999995,71.59
2016-04-26,47.52,-0.6099999999999994,0,-0.30999999999999517,48.13,47.83,51.52,51.35,52.09,52.15,51.4,51.14,51.13,50.48,49.435200000000115,49.20319999999984,46.29694999999995,72.82
2016-04-27,47.05,-0.47000000000000597,0,-1.0800000000000054,47.52,48.13,47.83,51.52,51.35,52.09,52.15,51.4,51.14,51.13,49.432400000000115,49.167399999999844,46.326149999999956,72.85
2016-04-28,46.09,-0.9599999999999937,0,-1.4299999999999997,47.05,47.52,48.13,47.83,51.52,51.35,52.09,52.15,51.4,51.14,49.38580000000012,49.13119999999984,46.35014999999995,73.13
2016-04-29,46.07,-0.020000000000003126,0,-0.9799999999999969,46.09,47.05,47.52,48.13,47.83,51.52,51.35,52.09,52.15,51.4,49.34300000000012,49.07909999999984,46.37344999999995,73.13
2016-05-02,46.75,0.6799999999999997,1,0.6599999999999966,46.07,46.09,47.05,47.52,48.13,47.83,51.52,51.35,52.09,52.15,49.32060000000012,49.034699999999845,46.39604999999995,73.25
2016-05-03,45.98,-0.7700000000000031,0,-0.09000000000000341,46.75,46.07,46.09,47.05,47.52,48.13,47.83,51.52,51.35,52.09,49.26760000000012,48.98279999999984,46.41499999999994,73.92
2016-05-04,46.07,0.09000000000000341,1,-0.6799999999999997,45.98,46.75,46.07,46.09,47.05,47.52,48.13,47.83,51.52,51.35,49.24340000000012,48.93929999999984,46.43304999999995,74.28
2016-05-05,46.13,0.060000000000002274,1,0.15000000000000568,46.07,45.98,46.75,46.07,46.09,47.05,47.52,48.13,47.83,51.52,49.21720000000012,48.893699999999846,46.44974999999994,74.43
2016-05-06,46.55,0.4199999999999946,1,0.4799999999999969,46.13,46.07,45.98,46.75,46.07,46.09,47.05,47.52,48.13,47.83,49.18560000000012,48.86339999999985,46.47644999999994,74.37
2016-05-09,46.25,-0.29999999999999716,0,0.11999999999999744,46.55,46.13,46.07,45.98,46.75,46.07,46.09,47.05,47.52,48.13,49.162800000000125,48.82019999999985,46.49904999999994,74.39
2016-05-10,47.13,0.8800000000000026,1,0.5800000000000054,46.25,46.55,46.13,46.07,45.98,46.75,46.07,46.09,47.05,47.52,49.165400000000126,48.78519999999985,46.52679999999994,74.68
2016-05-11,47.16,0.02999999999999403,1,0.9099999999999966,47.13,46.25,46.55,46.13,46.07,45.98,46.75,46.07,46.09,47.05,49.13720000000012,48.741999999999855,46.55739999999994,75.54
2016-05-12,47.58,0.4200000000000017,1,0.44999999999999574,47.16,47.13,46.25,46.55,46.13,46.07,45.98,46.75,46.07,46.09,49.11060000000012,48.70699999999985,46.59014999999993,75.56
2016-05-13,47.18,-0.3999999999999986,0,0.020000000000003126,47.58,47.16,47.13,46.25,46.55,46.13,46.07,45.98,46.75,46.07,49.08700000000012,48.68239999999985,46.616599999999934,75.59
2016-05-16,47.88,0.7000000000000028,1,0.30000000000000426,47.18,47.58,47.16,47.13,46.25,46.55,46.13,46.07,45.98,46.75,49.08340000000012,48.658299999999855,46.64384999999993,75.37
2016-05-17,46.98,-0.9000000000000057,0,-0.20000000000000284,47.88,47.18,47.58,47.16,47.13,46.25,46.55,46.13,46.07,45.98,49.080200000000126,48.62049999999985,46.667449999999924,75.49
2016-05-18,47.26,0.28000000000000114,1,-0.6200000000000045,46.98,47.88,47.18,47.58,47.16,47.13,46.25,46.55,46.13,46.07,49.071200000000125,48.58119999999985,46.69194999999993,80.33
2016-05-19,46.81,-0.44999999999999574,0,-0.1699999999999946,47.26,46.98,47.88,47.18,47.58,47.16,47.13,46.25,46.55,46.13,49.031200000000126,48.53869999999986,46.71089999999992,80.41
2016-05-20,47.09,0.28000000000000114,1,-0.1699999999999946,46.81,47.26,46.98,47.88,47.18,47.58,47.16,47.13,46.25,46.55,49.01140000000013,48.49649999999985,46.731049999999925,79.73
2016-05-23,46.54,-0.5500000000000043,0,-0.2700000000000031,47.09,46.81,47.26,46.98,47.88,47.18,47.58,47.16,47.13,46.25,48.96180000000013,48.44329999999985,46.75279999999992,79.73
2016-05-24,47.99,1.4500000000000028,1,0.8999999999999986,46.54,47.09,46.81,47.26,46.98,47.88,47.18,47.58,47.16,47.13,48.93940000000012,48.40679999999985,46.78124999999993,80.56
2016-05-25,48.48,0.4899999999999949,1,1.9399999999999977,47.99,46.54,47.09,46.81,47.26,46.98,47.88,47.18,47.58,47.16,48.919000000000125,48.38279999999984,46.80949999999993,80.65
2016-05-26,48.27,-0.20999999999999375,0,0.28000000000000114,48.48,47.99,46.54,47.09,46.81,47.26,46.98,47.88,47.18,47.58,48.88040000000013,48.36289999999985,46.840849999999925,80.97
2016-05-27,48.67,0.3999999999999986,1,0.19000000000000483,48.27,48.48,47.99,46.54,47.09,46.81,47.26,46.98,47.88,47.18,48.844000000000136,48.34469999999985,46.87269999999993,80.77
2016-05-31,49.3,0.6299999999999955,1,1.029999999999994,48.67,48.27,48.48,47.99,46.54,47.09,46.81,47.26,46.98,47.88,48.84180000000014,48.34199999999985,46.90774999999992,81.05
2016-06-01,49.16,-0.14000000000000057,0,0.4899999999999949,49.3,48.67,48.27,48.48,47.99,46.54,47.09,46.81,47.26,46.98,48.83000000000013,48.35509999999985,46.94084999999992,80.6
2016-06-02,48.82,-0.3399999999999963,0,-0.4799999999999969,49.16,49.3,48.67,48.27,48.48,47.99,46.54,47.09,46.81,47.26,48.80740000000014,48.36339999999985,46.97079999999992,80.39
2016-06-03,48.17,-0.6499999999999986,0,-0.9899999999999949,48.82,49.16,49.3,48.67,48.27,48.48,47.99,46.54,47.09,46.81,48.77380000000014,48.365399999999845,46.99634999999992,80.45
2016-06-06,48.49,0.3200000000000003,1,-0.3299999999999983,48.17,48.82,49.16,49.3,48.67,48.27,48.48,47.99,46.54,47.09,48.74220000000014,48.36619999999984,47.02649999999992,80.56
2016-06-07,48.46,-0.030000000000001137,0,0.28999999999999915,48.49,48.17,48.82,49.16,49.3,48.67,48.27,48.48,47.99,46.54,48.722200000000136,48.377199999999846,47.060799999999915,79.94
2016-06-08,48.41,-0.05000000000000426,0,-0.0800000000000054,48.46,48.49,48.17,48.82,49.16,49.3,48.67,48.27,48.48,47.99,48.679600000000136,48.374199999999846,47.10664999999992,80.15
2016-06-09,48.02,-0.38999999999999346,0,-0.4399999999999977,48.41,48.46,48.49,48.17,48.82,49.16,49.3,48.67,48.27,48.48,48.62300000000014,48.38679999999985,47.15689999999992,79.38
2016-06-10,47.89,-0.13000000000000256,0,-0.519999999999996,48.02,48.41,48.46,48.49,48.17,48.82,49.16,49.3,48.67,48.27,48.560400000000136,48.40199999999985,47.21199999999992,79.5
2016-06-13,46.64,-1.25,0,-1.3800000000000026,47.89,48.02,48.41,48.46,48.49,48.17,48.82,49.16,49.3,48.67,48.466600000000135,48.40259999999986,47.250649999999915,80.65
2016-06-14,46.35,-0.28999999999999915,0,-1.5399999999999991,46.64,47.89,48.02,48.41,48.46,48.49,48.17,48.82,49.16,49.3,48.36960000000013,48.40309999999986,47.28244999999992,80.06
